rxn_ID,Control,FeLim,FeEx,ZnLim,ZnEx
rxn01332_d0,0,0.09587939,0.003426239,0.007586806,0.06814756
rxn01334_d0_f,0,0,0,0,0
rxn01345_d0_f,3.4643567,3.9110503,3.7014472,3.6560316,3.8312838
rxn01353_d0_f,1.614478,1.6439017,1.6177752,1.6124151,1.6299402
rxn01396_d0,0,0,0,0,0
rxn01434_d0,0.110306785,0.43858755,0.28828853,0.31124374,0.42215776
rxn01465_d0_f,1.4669888,1.1150339,1.2394643,1.1434666,1.209173
rxn01476_d0_f,3.9676447,4.0536532,3.926954,3.9066274,4.032614
rxn01486_d0,0,0,0,0,0
rxn01512_d0_f,1.614478,1.6439017,1.6177752,1.6124151,1.6299402
rxn01539_d0_f,1.2707642,1.2402319,1.2320567,1.2514925,1.2505656
rxn01636_d0_f,2.4613361,2.203643,2.3469865,2.3004858,2.2504733
rxn01637_d0_f,0,0.22122534,0,0,0.08246469
rxn01643_d0_f,2.3493373,2.9289515,2.6271164,2.6037405,2.8271754
rxn01644_d0,7.374455,6.1122665,6.52534,6.613062,6.217084
rxn01652_d0_f,3.2584136,3.3971095,3.3800468,3.391267,3.413679
rxn01673_d0_f,1.614478,1.6439017,1.6177752,1.6124151,1.6299402
rxn01678_d0_f,1.614478,1.6439017,1.6177752,1.6124151,1.6299402
rxn01739_d0,0,0,0,0,0
rxn01740_d0_f,0.758779,0.7663939,0.7490778,0.752183,0.76323646
rxn01807_d0,0,0,0,0,0
rxn01827_d0,0,0,0,0,0
rxn01917_d0_f,3.4153106,3.1637046,3.325157,3.2866638,3.2036636
rxn01974_d0_f,8.1472,7.786886,7.991401,7.9624543,7.8627405
rxn01975_d0_f,2.4859438,2.478506,2.4797997,2.4453235,2.4525795
rxn02159_d0_f,3.2251303,3.4635742,3.2404099,3.257285,3.364863
rxn02212_d0,0,0,0,0,0
rxn02213_d0,0,0,0,0,0
rxn02251_d0,0,0,0,0,0
rxn02305_d0,0,0,0,0,0
rxn02320_d0_f,0,0.13506067,0,0.019412527,0.08417776
rxn02373_d0_f,2.83138,2.881115,2.9118752,2.9239058,2.922081
rxn02374_d0,0,0,0,0,0
rxn02380_d0_f,1.9855657,1.90032,1.9239634,1.9086403,1.889707
rxn02465_d0_f,1.7898258,2.2768836,2.0347564,2.114845,2.2229993
rxn02473_d0,0,0,0,0,0
rxn02474_d0_f,1.88812,1.8981133,1.9080814,1.9150954,1.91712
rxn02475_d0,0,0,0,0,0
rxn02476_d0_f,0.5315411,0.48573038,0.54522914,0.5393892,0.49340412
rxn02484_d0,0.30527368,0.44170654,0.33569163,0.3414059,0.4021609
rxn02507_d0,0,0,0,0,0
rxn02789_d0_f,0.018804979,0,0.000662443,0,0
rxn02811_d0_f,0,0,0,0,0
rxn02834_d0,0,0,0,0,0
rxn02835_d0_f,3.4593964,3.5482144,3.5761924,3.5545232,3.560121
rxn02895_d0,0,0,0,0,0
rxn02914_d0_f,0,0,0,0,0
rxn02928_d0_f,0,0.33380392,0.084242515,0.09457407,0.199668
rxn02929_d0_f,2.8119605,2.1471796,2.6270711,2.5382977,2.3221922
rxn02937_d0,1.5769609,2.1247509,1.7225872,1.7895682,1.968467
rxn02938_d0_f,13.238051,13.284761,13.238238,13.22691,13.252153
rxn02988_d0_f,4.4217706,4.70389,4.6793833,4.6652474,4.752513
rxn03004_d0,0,0.12920329,0,0,0.0597797
rxn03062_d0_f,0.36687836,0.40495375,0.39826584,0.3934182,0.3889077
rxn03080_d0_f,0.5555142,0.39581364,0.5436582,0.52743214,0.40802047
rxn03084_d0,0.10406782,0.94213665,0.38813767,0.43485102,0.7140988
rxn03108_d0_f,3.625407,3.6773882,3.6018546,3.5752177,3.6275554
rxn03136_d0_f,9.881589,9.893667,9.918719,9.9672,9.964629
rxn03137_d0,7.7354264,8.165748,7.945065,8.081894,8.17093
rxn03147_d0,7.7819786,7.690685,7.6664867,7.8109727,7.738028
rxn03175_d0_f,5.1368446,5.126836,5.065346,5.058498,5.08677
rxn03891_d0,0,0,0,0,0
rxn03892_d0,0,0,0,0,0
rxn03907_d0_f,3.8560336,3.951688,3.9020126,3.901104,3.9202986
rxn03908_d0,0,0,0,0,0
rxn03909_d0,0,0,0,0,0
rxn03910_d0,1.04E-12,5.90E-14,4.21E-13,3.28E-13,1.04E-13
rxn03958_d0_f,2.9136317,2.9249296,2.8882015,2.8730984,2.8988318
rxn04113_d0,0,0,0,0,0
rxn05023_d0,0,0.119372286,0.00710731,0.013206445,0.088734
rxn05024_d0,0,0,0,0,0
rxn05039_d0_f,1.2961806,1.3597274,1.3753619,1.3732635,1.3459193
rxn05040_d0,0,0,0,0,0
rxn05104_d0,0,0,0,0,0
rxn05106_d0_f,1.3678777,1.5442817,1.4484575,1.4571385,1.5250038
rxn05287_d0,0,0,0,0,0
rxn05330_d0_f,0.13385937,0,0.081278875,0.06254805,0.015873946
rxn05331_d0_f,0.6803538,0.5158856,0.53990775,0.55308056,0.52724624
rxn05335_d0_f,0.33973414,0.2732807,0.34651202,0.34078705,0.29740873
rxn05337_d0_f,4.4296155,4.482083,4.3735723,4.3689337,4.4218073
rxn05340_d0_f,2.8963625,3.070346,2.9220724,2.911167,2.9987621
rxn05342_d0_f,6.783254,6.8036613,6.825193,6.786229,6.78784
rxn05343_d0,0,0,0,0,0
rxn05345_d0,0,0,0,0,0
rxn05346_d0,0,0,0,0,0
rxn05348_d0,0,0,0,0,0
rxn05350_d0,0.7680414,1.1554595,0.87675214,0.8868443,1.0244662
rxn05465_d0_f,2.6848187,3.5441744,2.92948,3.0068483,3.4042773
rxn05736_d0,0,0,0,0,0
rxn06556_d0,1.7010194,1.5144908,1.6413802,1.6316469,1.5595782
rxn07441_d0_f,1.3226829,1.5358577,1.478871,1.4932852,1.5548146
rxn07579_d0,0,0,0,0,0
rxn08352_d0,0,0,0,0,0
rxn08392_d0_f,1.7450306,1.7617223,1.7557868,1.7592567,1.7419685
rxn08436_d0_f,4.468923,4.304947,4.4561195,4.4439397,4.380325
rxn08756_d0,0,0,0,0,0
rxn08766_d0,0,0,0,0,0
rxn09444_d0,0,0,0,0,0
rxn09449_d0,3.3535933,5.2209773,4.2361403,4.318202,4.9046044
rxn09453_d0,0,0,0,0,0
rxn11040_d0,0,0,0,0,0
rxn11700_d0,11.887269,15.28886,13.598065,13.696985,14.7325535
rxn11702_d0,0,0,0,0,0
rxn11703_d0,0,0,0,0,0
rxn12282_d0,0,0,0,0,0
rxn14012_d0,0,0,0,0,0
rxn14085_d0,0,0,0,0,0
rxn14094_d0,1.8072011,1.6723863,1.8405368,1.8315779,1.7535338
rxn14142_d0,1.3499331,1.2537202,1.3762238,1.3681959,1.3118734
rxn14261_d0,1.3499331,1.2537202,1.3762238,1.3681959,1.3118734
rxn15022_d0,0,0,0,0,0
rxn15069_d0,0,0,0,0,0
rxn15116_d0_f,6.228453,5.827059,5.9420314,5.9910026,5.9349155
rxn15166_d0,0,0,0,0,0
rxn15250_d0_f,4.0777507,3.7917726,4.141901,3.9150572,3.8183293
rxn15271_d0_f,6.3397474,6.4868803,6.427504,6.467978,6.525904
rxn15280_d0_f,11.182576,11.194429,11.14135,11.273408,11.235901
rxn15298_d0_f,16.066074,15.285694,15.771065,15.631851,15.385732
rxn15364_d0_f,15.5735855,15.011801,15.238329,15.40803,15.159866
rxn15435_d0,2.2082927,1.9730692,2.1922963,2.1657326,2.073965
rxn15493_d0,0,0,0,0,0
rxn15494_d0_f,10.021838,9.98926,10.162514,9.92634,9.922047
rxn17196_d0,1.700748,0,0.08364109,0.013890542,0
rxn17744_d0_f,8.7703705,8.879509,8.735306,8.781375,8.878834
rxn17803_d0_f,7.7696204,7.1718726,7.442777,7.465265,7.2698665
rxn18935_d0,0,0,0,0,0
rxn18936_d0_f,0.26459125,0.29575366,0.18397643,0.19731092,0.25233105
rxn18937_d0_f,2.6860168,2.383976,2.5926547,2.587901,2.4495075
rxn19027_d0_f,0.73480946,0.76471686,0.74017775,0.7423739,0.75053924
rxn19029_d0_f,0.13190244,0.12540619,0.1390797,0.1344937,0.12879004
rxn19030_d0,0,0,0,0,0
rxn19071_d0,0,0,0,0,0
rxn19240_d0_f,4.009759,4.16533,4.078681,4.1062922,4.1890745
rxn19241_d0_f,0.03872061,0.08566414,0.098595336,0.09904752,0.074523255
rxn19242_d0_f,0.5555241,0.6910577,0.61826974,0.6415496,0.656969
rxn19246_d0,0,0,0,0,0
rxn19253_d0,0,0,0,0,0
rxn19343_d0_f,2.7864466,1.8614753,2.3730903,2.292228,2.0221105
rxn19345_d0,10.034365,6.1444106,8.511551,8.149484,6.9574986
rxn19544_d0,0,0,0,0,0
rxn19545_d0,0,0,0,0,0
rxn19686_d0_f,0.21224637,0.1494064,0.10801206,0.12365648,0.14430358
rxn19828_d0_f,5.0672355,13.338062,8.0912895,8.484005,11.6908245
rxn19900_d0_f,3.677133,3.520618,3.6064034,3.527606,3.5183678
rxn19905_d0,0.639164,0.2693283,0.5053972,0.47313946,0.3536436
rxn20583_d0_f,19.385048,18.46011,19.063503,19.014765,18.656425
rxn20595_d0,110.04728,56.116306,85.57324,80.862114,65.898346
rxn20632_d0,56.699055,33.243744,43.925377,43.251183,36.97322
rxn20643_d0_f,2.5293703,2.5572853,2.505552,2.4991648,2.540405
rxn23155_d0_f,0,0,0,0,0
rxn23415_d0_f,3.892448,3.8896267,3.8272078,3.8069155,3.8429277
rxn23805_d0,0,0,0,0,0
rxn24109_d0,0,0,0,0,0
rxn24310_d0,0,0,0,0,0
rxn24312_d0,0,0,0,0,0
rxn24330_d0_f,2.1780112,1.9705713,2.0337374,2.0092978,1.9830501
rxn24358_d0,1.3490106,1.2490453,1.373875,1.3641515,1.3057909
rxn24360_d0,1.805356,1.6630363,1.8358394,1.8234704,1.7413688
rxn24362_d0_f,1.4800875,1.3313938,1.4809097,1.4687786,1.385638
rxn24508_d0_f,21.240032,19.864468,21.052532,21.055342,20.279293
rxn25637_d0_f,1.0607897,1.0357077,1.0589383,1.0545558,1.0479434
rxn25641_d0_f,0.7725969,0.7073339,0.76911366,0.7618922,0.7358333
rxn25647_d0_f,2.8961422,2.9521437,3.0056167,3.0169287,2.991949
rxn25649_d0_f,18.069832,17.463985,17.89722,17.810837,17.5791
rxn25661_d0_f,3.191754,3.1556532,3.1516395,3.1500626,3.1452732
rxn25662_d0,0,0,0,0,0
rxn25716_d0_f,4.4812984,4.819425,4.7516193,4.7440968,4.8259606
rxn25718_d0_f,9.351846,8.81424,9.279415,9.219596,8.9511175
rxn25719_d0_f,0.55179435,0.31802207,0.49972397,0.48182854,0.34146112
rxn25743_d0_f,0.98559695,0.87918454,0.965731,0.9570621,0.9079894
rxn25747_d0_f,0.7194962,0.8075431,0.76730734,0.7687079,0.79393494
rxn25750_d0_f,9.46985,9.098912,9.387534,9.321942,9.155794
rxn25762_d0,0,0,0,0,0
rxn26013_d0_f,1.515709,1.4558634,1.5590776,1.5440704,1.4975867
rxn26037_d0_f,1.1238487,0.8766464,1.0098448,0.9866368,0.9176052
rxn26754_d0,220.53363,116.29567,177.44696,169.65686,138.806
rxn27029_d0,0,0,0,0,0
rxn27030_d0,0,0,0,0,0
rxn27259_d0,64.78588,60.40936,63.325333,62.877808,61.26942
rxn27266_d0_f,0.9399609,2.302991,1.6109592,1.750043,2.4230971
rxn27497_d0,0,0,0,0,0
rxn27709_d0,0,0,0,0,0
rxn27927_d0_f,3.0308487,3.2650368,3.122164,3.1025937,3.198551
rxn28082_d0_f,0.000725815,0.000695153,0.000668161,0.000668722,0.000707439
rxn28083_d0_f,2.4520972,1.7398252,2.1768353,2.0786586,1.8787671
rxn28487_d0_f,1.5168189,1.4968765,1.4645307,1.4554704,1.4835166
rxn28615_d0_f,1.0821214,1.0854406,1.1200732,1.1056498,1.0962747
rxn29919_d0_f,0,0,0,0,0
rxn31768_d0,0,0,0,0,0
rxn37018_d0,0,0,0,0,0
rxn37266_d0_f,0.6471655,0.84177274,0.7126581,0.7391267,0.78691703
rxn37324_d0,0,0,0,0,0
rxn37610_d0,0,0,0,0,0
rxn37651_d0_f,0.20876572,0.3266624,0.17324883,0.1820645,0.24698974
rxn00211_d0_f,3.8358545,4.174444,3.9550064,3.9376667,4.116474
rxn00834_d0_f,2.7809849,3.1853433,2.9374168,2.9980574,3.1348705
rxn00213_d0_f,4.1637716,4.5087657,4.264436,4.2626104,4.410514
rxn00416_d0,0,0,0,0,0
rxn00239_d0_f,5.820296,5.8437595,5.799217,5.736319,5.749382
rxn00917_d0,0,0.07123937,0,0,0
rxn01007_d0,0,0,0,0,0
rxn00495_c0,0,0,0,0,0
rxn00257_c0_f,69.3576,69.462265,69.3734,69.85954,69.61214
rxn00710_c0,0,0,0,0,0
rxn01611_c0,0,0,0,0,0
rxn00499_c0_f,13.9021635,13.9452715,13.866183,13.851212,13.909687
rxn04954_c0_f,23.566105,23.545033,23.487154,23.364845,23.462072
rxn00154_c0,0,0,0,0,0
rxn00799_c0_f,3.879956,3.5501783,3.8220747,4.0279384,3.7100515
rxn01361_c0_f,14.674122,15.732605,14.7643175,14.896625,15.549822
rxn09736_c0_o,68.097244,69.50956,68.51495,68.659004,69.13339
rxn05238_c0_i,201.28693,199.39218,200.68884,200.51308,199.78143
rxn08730_c0_o,383.65622,383.51505,383.38147,383.51047,383.48215
rxn31154_d0_i,447.0502,340.5717,396.23038,390.4499,356.0046
rxn05467_c0_i,229.81226,230.15355,230.49187,230.61887,230.38756
rxn05468_c0_i,111.85313,119.045334,116.16979,116.35899,118.072754
rxn09121_c0_o,359.8597,359.7783,360.0032,360.16205,359.93408
rxn05319_c0_i,361.72562,362.0747,361.58978,361.72748,361.95612
rxn05238_d0_o,52.477554,54.64708,53.206104,53.398506,54.194923
rxn05319_d0_o,0,0,0,0,0
rxn05467_d0_o,50.939533,50.48815,50.36098,50.28376,50.385128
rxn05468_d0_o,143.0584,134.78397,137.64972,137.21524,135.57278
rxn08730_d0_i,0,0,0,0,0
rxn09118_d0_i,0.025733069,0.06359389,0.06808593,0.075388715,0.060350772
rxn09121_d0_i,0,0,0,0,0
rxn09736_d0_i,185.33255,182.09981,184.15407,183.87221,182.86269
rxn09817_d0_i,1.0088301,0.91557044,0.9382525,0.91438085,0.9103833
rxn09839_d0_i,25.70222,25.274946,25.535858,25.159565,25.222076
rxn10929_d0_o,9.871116,9.893055,9.93303,9.950042,9.8997555
rxn10967_d0_o,14.883786,14.718533,14.894347,14.786215,14.779429
rxn11013_d0_o,21.791933,22.40125,21.977045,21.67727,22.121092
rxn13360_d0_i,1.6065364,1.5688161,1.5245876,1.5173693,1.5534918
rxn13361_d0_o,45.891663,46.46225,45.694878,45.60792,46.07318
rxn13365_d0_i,41.235363,41.216274,41.11072,41.60067,41.372684
rxn29240_d0_f,0,0,0,0,0
rxn29318_d0_o,17.657967,17.423794,17.514767,17.444408,17.425632
rxn29733_d0_o,9.040034,8.547083,8.876327,8.835003,8.64154
rxn29785_d0_o,13.990755,13.223874,13.728827,13.67344,13.413311
rxn33186_d0_i,3.1561346,3.2142348,3.069684,3.064496,3.1405559
rxn39241_d0_i,3.5613348,3.5687504,3.6137812,3.6638403,3.6225016
rxn39242_d0_i,19.302803,19.18991,19.2488,19.083324,19.122522
rxn_cpd00008_c0_i,7.3327785,7.7639613,7.4127007,7.4354396,7.653618
rxn_cpd00002_c0_i,446.635,446.73206,446.73334,446.83163,446.78806
rxn_cpd00103_c0_o,8.238177,8.693754,8.347413,8.382823,8.5593
rxn08217_c0_o,39.227165,39.385353,39.264336,39.640408,39.485786
bio1_biomass,3.0777097,2.7537696,3.0661724,2.9099293,2.8056479
EX_cpd00013_e0_i,176.33194,173.4876,175.48874,175.18459,174.12367
EX_cpd00048_e0_i,94.50947,90.96222,93.446686,93.094246,91.692116
EX_cpd11632_e0_i,445.43573,271.1548,365.47598,361.39713,305.47107
EX_cpd00011_e0_i,147.6916,148.41548,148.849,149.05382,148.75104
EX_cpd00001_e0_i,340.10526,341.6839,339.90744,340.2381,341.23398
EX_cpd00002_e0_i,432.99426,433.45834,433.54422,433.8244,433.6449
rxn00001_d0_r,0,0.011740794,0,0.012652262,0.022614136
rxn00069_d0_r,64.22283,76.93185,67.253746,68.17902,73.4133
rxn00086_d0_r,39.160107,33.712315,37.563957,37.103107,34.84281
rxn00097_d0_r,0,0.30679837,0.072507486,0.15719494,0.22608079
rxn00102_d0_r,51.09039,53.743122,52.504932,52.644928,53.105564
rxn00117_d0_r,12.746091,12.227858,12.569448,12.5559225,12.350679
rxn00122_d0_r,5.165509,5.0408263,5.1683927,5.162085,5.097524
rxn00148_d0_r,22.636314,22.011072,22.207882,22.27126,22.067818
rxn00179_d0_r,3.3455148,3.5088577,3.4767773,3.5077007,3.498576
rxn00191_d0_r,3.8310742,3.4795187,3.712934,3.516166,3.472704
rxn00237_d0_r,1.4081057,1.2490659,1.3766567,1.3703531,1.2891976
rxn00248_d0_r,1.0823295,0.96746075,1.1293249,1.0238435,1.0673763
rxn00260_d0_r,63.88501,63.893417,63.351337,64.1715,63.915253
rxn00272_d0_r,8.799173,8.881183,8.839373,8.969747,8.890567
rxn00275_d0_r,8.760411,8.215889,8.486926,8.260705,8.244898
rxn00337_d0_r,3.2912154,3.924144,3.7255812,3.574829,3.7974129
rxn00391_d0_r,1.2960999,1.1836885,1.2699981,1.2701288,1.2100426
rxn00409_d0_r,3.878838,3.775048,3.8546686,3.867127,3.8250687
rxn00420_d0_r,0,0,0,0,0
rxn00459_d0_r,1.1149879,1.775677,1.3973721,1.4150624,1.6826825
rxn00493_d0_r,2.4764476,2.0630398,2.3591623,2.3032987,2.141174
rxn00527_d0_r,1.8910662,1.5649858,1.7858548,1.745088,1.6328437
rxn00533_d0_r,8.316757,6.601127,7.8732133,7.7990327,7.0868855
rxn00611_d0_r,2.7736943,2.3654747,2.6788838,2.6422894,2.4805326
rxn00692_d0_r,5.3485165,6.1309648,5.6598535,5.916821,6.0714927
rxn00693_d0_r,5.7204804,5.471215,5.638052,5.4974575,5.4703984
rxn00711_d0,0,0,0,0,0
rxn00720_d0_r,0.5747017,0.5264479,0.579359,0.57131135,0.5487736
rxn00747_d0_r,4.543193,4.6247244,4.4899554,4.5895963,4.627741
rxn00777_d0_r,0.006836525,0.18903257,0.070726916,0.07906302,0.116057806
rxn00781_d0_r,3.6506152,2.6126647,3.3108354,3.1366854,2.7888272
rxn00782_d0_r,1.7353159,3.2668767,2.2272918,2.2508073,2.8679373
rxn00789_d0,0,0,0,0,0
rxn00790_d0,0,0,0,0,0
rxn00791_d0,0,0,0,0,0
rxn00800_d0_r,0,0,0,0,0
rxn00802_d0_r,0.052140437,0,0,0.02509307,0
rxn00830_d0_r,7.81E-05,7.81E-05,7.73E-05,7.72E-05,7.80E-05
rxn00832_d0_r,4.9088063,5.193139,4.9604983,5.038199,5.1397376
rxn00839_d0_r,1.122037,1.0659772,1.1041079,1.1027458,1.0798863
rxn00863_d0_r,5.7291455,5.5140533,5.5251527,5.522725,5.507779
rxn00907_d0_r,4.0127363,3.7601128,3.933706,3.8887625,3.808685
rxn00929_d0_r,3.4790525,1.339543,2.9100919,2.753128,1.8578312
rxn00931_d0_r,2.5958571,3.6112597,2.8566124,2.8934958,3.3747354
rxn00974_d0_r,23.741266,23.772524,23.828194,24.075953,23.894041
rxn00980_d0_r,1.2706689,1.2402323,1.2320642,1.251493,1.2505654
rxn01011_d0_r,0.77493894,0.60706794,0.7450226,0.72637045,0.65257525
rxn01018_d0_r,0.88305104,0.88640505,0.84480923,0.83622795,0.80371046
rxn01019_d0_r,0.120124646,0,0,0,0
rxn01069_d0_r,2.257316,1.9450214,2.0888405,2.0758162,2.0026376
rxn01100_d0_r,4.1488385,3.6087832,3.8430023,3.886997,3.7017324
rxn01101_d0_r,0,0,0,0,0
rxn01106_d0_r,22.772343,22.425438,22.565762,22.652988,22.483562
rxn01116_d0_r,13.745323,14.332027,14.07407,14.144349,14.33488
rxn01200_d0_r,0,0,0,0,0
rxn01208_d0,0,0,0,0,0
rxn01211_d0_r,1.485388,1.1795859,1.4164761,1.3793559,1.2452925
rxn01249_d0_r,0.5755813,0.52772206,0.5801098,0.5719523,0.54990286
rxn01257_d0_r,5.3927374,5.2560334,5.2106676,5.2384725,5.2334194
rxn01258_d0_r,2.6314049,2.6736252,2.659535,2.6719675,2.6921585
rxn01301_d0_r,3.9931476,1.8582772,3.3829823,3.224516,2.3915768
rxn01302_d0_r,1.4573128,2.3672903,1.6833888,1.7667143,2.1073334
rxn01334_d0_r,3.2501915,3.3965352,3.3583012,3.3153722,3.384146
rxn01345_d0_r,0,0,0,0,0
rxn01353_d0_r,1.122037,1.0659772,1.1041079,1.1027458,1.0798863
rxn01465_d0_r,26.452188,27.421415,26.491486,26.696753,27.164503
rxn01476_d0_r,5.212384,5.1332965,5.013788,4.9918165,5.078325
rxn01512_d0_r,1.122037,1.0659772,1.1041079,1.1027458,1.0798863
rxn01539_d0_r,1.2274996,1.3902124,1.2878963,1.3040287,1.3647386
rxn01636_d0_r,0.737229,1.1212821,0.8798111,0.9187183,1.0417722
rxn01637_d0_r,3.0098152,2.2675185,2.577546,2.4443252,2.3128285
rxn01643_d0_r,13.680962,13.008563,13.097097,13.225199,13.046089
rxn01652_d0_r,0.3097184,0.1647307,0.26270702,0.2584987,0.19877781
rxn01673_d0_r,1.122037,1.0659772,1.1041079,1.1027458,1.0798863
