,rxn_ID,treatment,Pred,FBA,kapp,Vbf,RES,subsystems,rxn_dist_quantile
51,rxn00211_d0_r,control,0.0,0.0,0.0095773665732999,1.4085320056786963,,,
52,rxn00213_d0_f,control,7.21164156,0.0,0.0,0.0,,,
53,rxn00213_d0_r,control,0.0,0.0,0.0194925561294396,2.327471042344079,,,
54,rxn00237_d0_f,control,1.04903667,0.004594910640636166,0.0113584902375338,1.264914982866023,,,
55,rxn00237_d0_r,control,0.0,0.0,0.0111504476740095,1.2417467492211838,,,
56,rxn00239_d0_f,control,0.0,0.0,0.0337987962753505,1.0001112384567366,,,
57,rxn00239_d0_r,control,0.98611325,0.0,0.0337987962753505,1.0001112384567366,,,
58,rxn00248_d0_f,control,2.399326500000001,0.17239379211461803,0.0,0.0,,,
59,rxn00248_d0_r,control,0.0,0.0,0.0,0.0,,,
60,rxn00249_d0_f,control,0.0,0.0,,,,,
61,rxn00249_d0_r,control,0.39727399999999946,0.0,,,,,
62,rxn00257_c0_f,control,0.0,0.0,0.0092252487578528,1.228214625941857,,,
63,rxn00257_c0_r,control,1.88733436,0.06118486274110782,0.0115356972025273,1.535818967756312,,,
64,rxn00260_d0_f,control,0.2919346999999999,0.0,0.0110970658305323,1.2369181497042638,,,
65,rxn00260_d0_r,control,0.0,0.10205538370255801,0.0157916884657749,1.7601973689341857,,,
66,rxn00272_d0_f,control,0.4902281999999998,0.0,0.0,0.0,,,
67,rxn00272_d0_r,control,0.0,0.0,0.0,0.0,,,
68,rxn00275_d0_f,control,0.32259449999999923,0.0055622602491913154,0.0,0.0,,,
69,rxn00275_d0_r,control,0.0,0.0,0.0,0.0,,,
70,rxn00300_d0,control,7.4064465,0.0,0.0,0.0,628.152676631426,"{'Riboflavin,_FMN_and_FAD_biosynthesis_in_plants'}",
71,rxn00313_d0,control,0.0,0.01160819530266065,0.0003961721956289,0.0460944888018679,172.4145725398056,{'Lysine_and_threonine_metabolism_in_plants'},
72,rxn00330_c0,control,0.0,0.005562260249191288,0.0,0.0,,,
73,rxn00333_d0,control,0.0,0.0,0.0,0.0,0.0025683825167667,{'Photorespiration_(oxidative_C2_cycle)_in_plants'},
74,rxn00337_d0_f,control,0.0,0.03917765914648011,0.0048856598184295,1.3824699608732114,,,
75,rxn00337_d0_r,control,1.1971653,0.0,0.0042144175289495,1.1925319921727668,,,
76,rxn00338_d0,control,0.0,0.0,0.0,0.0,5.776732646805329,"{'Niacin,_NAD_and_NADP_biosynthesis_in_plants'}",
77,rxn00361_d0_f,control,0.0,0.0,0.0056821809053195,1.265568858569431,,,
78,rxn00361_d0_r,control,0.6432675999999999,0.0,0.0056821809053195,1.265568858569431,,,
79,rxn00391_d0_f,control,44.699661299999995,0.1362874679753092,0.0,0.0,,,
80,rxn00391_d0_r,control,0.0,0.0,0.0,0.0,,,
81,rxn00392_d0_f,control,42.1745831,0.1362874679753092,,,,,
82,rxn00392_d0_r,control,0.0,0.0,,,,,
83,rxn00394_d0_f,control,0.834064775,0.0,0.0494524840513539,1.541349168282116,,,
84,rxn00394_d0_r,control,0.0,0.0,0.0494524840513539,1.541349168282116,,,
85,rxn00409_d0_f,control,0.0,0.0,0.011152222692893,1.2419444205607475,,,
86,rxn00409_d0_r,control,1.1948162,0.0,0.011152222692893,1.2419444205607475,,,
87,rxn00414_d0,control,0.08389244,0.02648119553419481,0.0215791795225246,0.1000176765218742,2.4886695788161832,"{'Pyrimidine_de_novo_biosynthesis_in_plants', 'Arginine_metabolism_and_urea_cycle_in_plants'}",
88,rxn00416_d0,control,0.0,0.006771447259885446,11.798280262237544,0.0,0.0,"{'Glutamine,_glutamate,_aspartate,_asparagine_metabolism_in_plants'}",
89,rxn00420_d0,control,0.99920756,0.06130578144217615,0.0063118630078992,0.4226800315903845,302.14086080358874,"{'Alanine,_serine,_glycine_metabolism_in_plants'}",
90,rxn00459_d0_f,control,3.0286949,0.8521987295266839,0.2923322362431786,3.0779450194660254,,,
91,rxn00459_d0_r,control,0.0,0.0,0.0615165371783179,0.647703180655358,,,
92,rxn00493_d0_f,control,0.06976625999999997,0.0,0.0111087493556523,1.238220436677604,,,
93,rxn00493_d0_r,control,0.0,0.07545326946729482,0.011137859484627,1.2414651544632742,,,
94,rxn00495_c0,control,0.06600701,0.06650528558816055,0.0017879163370121,0.1850806404284889,81.72914289413217,"{'Phenylpropanoids_general_biosynthesis_in_plants', 'Lignin_biosynthesis_in_plants'}",
95,rxn00499_c0_f,control,0.0,0.0,0.0764983277962941,1.467605093806624,,,
96,rxn00499_c0_r,control,1.8254325,0.004715829341705936,0.0779960564497903,1.4963387179828846,,,
97,rxn00506_d0_f,control,0.6954512,0.0,0.0294616798620898,0.8167338063837084,,,
98,rxn00506_d0_r,control,0.0,0.0,0.0294616798620898,0.8167338063837084,,,
99,rxn00527_d0_f,control,0.4590973300000001,0.0,0.0037677578607002,0.9556412299556803,,,
100,rxn00527_d0_r,control,0.0,0.0,0.0037677578607002,0.9556412299556803,,,
101,rxn00533_d0,control,0.007680416,0.30362685838521924,0.0898914468505561,1.6421524858326202,4.033871931455172,"{'Acetyl-CoA_carboxylase_complexes_in_plants', 'Fatty_acid_biosynthesis_in_plants_(plastidial)'}",
102,rxn00611_d0_f,control,0.17684180000000005,0.0,0.0205779860706515,1.2160316323627642,,,
103,rxn00611_d0_r,control,0.0,0.01571943113901963,0.0219169653425964,1.295157021221171,,,
104,rxn00689_d0_f,control,0.0,0.0,4.637371273357247,1.451295281241198,,,
105,rxn00689_d0_r,control,0.33198739999999916,0.0,4.637371273357247,1.451295281241198,,,
106,rxn00692_d0_f,control,0.0,0.0,0.0066672245440133,1.0476164083540682,,,
107,rxn00692_d0_r,control,0.21715094000000001,0.03688020382616092,0.0077003640380455,1.2099529066858297,,,
108,rxn00693_d0_f,control,0.44014469,0.0059250163523998055,2.22242991776862,1.3874353310273748,,,
109,rxn00693_d0_r,control,0.0,0.0,2.170215055693287,1.3548382426472945,,,
110,rxn00710_c0,control,0.0,0.013180138416562726,0.0010438219362796,0.0562524262490821,113.808424652347,{'Pyrimidine_de_novo_biosynthesis_in_plants'},
111,rxn00711_d0,control,2.8532615,0.0,0.0,0.0,3.282032037764264,{'Pyrimidine_de_novo_biosynthesis_in_plants'},
112,rxn00720_d0_f,control,1.1639941,0.0,0.0180412022749634,1.3458920071275249,,,
113,rxn00720_d0_r,control,0.0,0.0,0.0180412022749634,1.3458920071275249,,,
114,rxn00737_d0,control,0.0,0.010036252188758817,0.0010400993473805,0.0310808991489443,21.685086366610903,{'Branched-chain_amino_acid_metabolism_in_plants'},
115,rxn00747_d0_f,control,20.352406000000002,3.37881917211165,5555.730669349318,0.0,,,
116,rxn00747_d0_r,control,0.0,0.0,313.5970632330304,0.0,,,
117,rxn00770_d0_f,control,0.0,0.03385723629942679,0.0208422726347737,0.8559674219580534,,,
118,rxn00770_d0_r,control,0.96560144,0.0,0.0182739935341782,0.7504912448094221,,,
119,rxn00777_d0_f,control,10.2284659,1.4933338663367672,0.082922868071957,9.234535228971986,,,
120,rxn00777_d0_r,control,0.0,0.0,0.0105744578018032,1.1776028177570097,,,
121,rxn00781_d0_f,control,0.0,0.0,0.0,0.0,,,
122,rxn00781_d0_r,control,23.0351452,8.350488301540167,0.0,0.0,,,
123,rxn00782_d0_f,control,0.0,0.0,0.0,0.0,,,
124,rxn00782_d0_r,control,25.246822599999998,0.0,0.0,0.0,,,
125,rxn00789_d0,control,0.0,0.004594910640636553,0.0001023127010781,0.0227876884735199,1247.5526885650788,{'Histidine_Biosynthesis_in_plants'},
126,rxn00790_d0,control,0.13625653,0.01318013841656233,0.0013579906665293,0.0504123331644936,56.30553368302414,{'Purine_de_novo_biosynthesis_in_plants'},
127,rxn00791_d0,control,0.02004764,0.0029020488256651816,0.0001344327043771,0.0135038290420899,474.53704668197935,{'Tryptophan_metabolism_in_plants'},
128,rxn00799_c0_f,control,0.0,0.0,17.373274632623417,0.5834002073623215,,,
129,rxn00799_c0_r,control,2.123722,0.031076106174830396,19.602086844031906,0.6582444456422892,,,
130,rxn00800_d0_f,control,0.0,0.004594910640636176,0.0113584902375339,1.2649149828660258,,,
131,rxn00800_d0_r,control,1.1822898,0.0,0.0111504476740095,1.2417467492211838,,,
132,rxn00802_d0_f,control,0.3449653,0.013301057117631996,0.0302777255447613,1.1563243437777042,,,
133,rxn00802_d0_r,control,0.0,0.0,0.0287257964049866,1.0970552470456358,,,
134,rxn00830_d0_f,control,0.0,0.0,0.0081827662645797,1.3935624528054211,,,
135,rxn00830_d0_r,control,1.2649086,0.0,0.0081827662645797,1.3935624528054211,,,
136,rxn00832_d0,control,0.0,0.01777504905719878,0.0,0.0,,,
137,rxn00834_d0_f,control,0.57675403,0.0,0.0284674424172861,1.1613851405098472,,,
138,rxn00834_d0_r,control,0.0,0.0,0.0284674424172861,1.1613851405098472,,,
139,rxn00838_d0,control,0.0,0.004594910640636176,0.0002101940261128,0.0200389043142467,222.60234274239627,"{'Histidine_Biosynthesis_in_plants', 'Purine_de_novo_biosynthesis_in_plants'}",
140,rxn00839_d0_f,control,0.0,0.0,0.011152222692893,1.2419444205607475,,,
141,rxn00839_d0_r,control,1.1948162,0.0,0.011152222692893,1.2419444205607475,,,
142,rxn00863_d0_f,control,2.4183721,0.004594910640636508,0.8740651759347036,1.1448924543870305,,,
143,rxn00863_d0_r,control,0.0,0.0,0.858055763056225,1.1239225581957817,,,
144,rxn00899_d0_f,control,0.0,0.0,0.0475051290632217,0.9039299791210555,,,
145,rxn00899_d0_r,control,1.04734654,0.0,0.0475051290632217,0.9039299791210555,,,
146,rxn00907_d0_f,control,0.0,0.030955187473761102,0.1297086877195579,0.9932695795220404,,,
147,rxn00907_d0_r,control,0.5621279,0.0,0.1147421966382374,0.8786607544338958,,,
148,rxn00917_d0,control,0.5639909,0.0,0.0,0.0,,,
149,rxn00929_d0_f,control,1.18767734,0.0,0.0,0.0,,,
150,rxn00929_d0_r,control,0.0,0.0,0.0,0.0,,,
151,rxn00931_d0_f,control,0.0,0.0,0.0,0.0,,,
152,rxn00931_d0_r,control,0.57966234,0.011608195302660752,0.0,0.0,,,
153,rxn00947_d0,control,0.0,0.0,0.0,0.0,141.26674871177903,"{'Fatty_acid_biosynthesis_in_plants_(plastidial)', 'Polyunsaturated_fatty_acids_biosynthesis_in_plants'}",
154,rxn00974_d0_f,control,0.19005343000000008,0.05961291962720586,0.0069149903827821,1.5401474595015718,,,
155,rxn00974_d0_r,control,0.0,0.0,0.0055593792216113,1.238217742990654,,,
156,rxn00980_d0,control,1.043831,0.0,0.0,0.0,219.8165147256776,{'Photorespiration_(oxidative_C2_cycle)_in_plants'},
157,rxn01000_d0,control,0.0,0.07545326946729479,0.0,0.0,17.54888576292171,{'Tyrosine_and_phenylalanine_metabolism_in_plants'},
158,rxn01007_d0,control,0.0,0.004715829341705935,0.0001036864562311,0.0230988251527375,1247.639001530729,"{'UDP-D-glucuronate,_UDP-D-xylose_and_UDP-D-apiose_biosynthesis_in_plants'}",
159,rxn01011_d0_f,control,0.68252957,0.0,0.1937230267602565,0.7303463420798773,,,
160,rxn01011_d0_r,control,0.0,0.0,0.1937230267602565,0.7303463420798773,,,
161,rxn01018_d0,control,0.06146012,0.013180138416562721,0.0026145117583427,0.056936555765637,37.391690779454976,{'Pyrimidine_de_novo_biosynthesis_in_plants'},
162,rxn01019_d0,control,0.07586465,0.013301057117631992,0.0006195676057405,0.0589663776747945,362.14149416219175,{'Arginine_metabolism_and_urea_cycle_in_plants'},
163,rxn01069_d0,control,0.15417568,0.021644447491419472,0.00101620148702,0.1299181587448427,338.37060434662953,{'Lysine_and_threonine_metabolism_in_plants'},
164,rxn01100_d0_f,control,46.11881513,8.350488301540167,0.3994454903752577,45.433183567422965,,,
165,rxn01100_d0_r,control,0.0,0.0,0.0074975615439063,0.8527774080321651,,,
166,rxn01101_d0_f,control,1.7101765,0.061305781442176153,36.89567116853205,1.2492656777740974,,,
167,rxn01101_d0_r,control,0.0,0.0,29.377868828515147,0.9947173218769148,,,
168,rxn01102_d0_f,control,0.0,0.0,244.24139327936024,0.0,,,
169,rxn01102_d0_r,control,4.8007326,0.0,244.24139327936024,0.0,,,
170,rxn01106_d0_f,control,0.0,0.0,0.0918804744416936,1.206611623043941,,,
171,rxn01106_d0_r,control,4.91203,0.8521987295266839,0.4366244749009758,5.733929537502548,,,
172,rxn01111_d0_f,control,26.431698,4.6319964062545145,0.2340578471913475,26.06537238473533,,,
173,rxn01111_d0_r,control,0.0,0.0,0.0092759176553713,1.032993556074766,,,
174,rxn01115_d0_f,control,0.0,0.0,0.0,0.0,,,
175,rxn01115_d0_r,control,1.807780000000001,0.0,0.0,0.0,,,
176,rxn01116_d0_f,control,0.0,0.0,0.0210755438348875,1.1803300791271905,,,
177,rxn01116_d0_r,control,16.1245918,3.138662539917748,0.3461452753166754,19.385771651012536,,,
178,rxn01200_d0_f,control,8.479323,1.5271911026361942,0.0941165890632089,9.34599741826667,,,
179,rxn01200_d0_r,control,0.0,0.0,0.0117242552098949,1.1642459635802,,,
180,rxn01207_d0_f,control,0.0,0.0,0.0475051290632217,0.9039299791210555,,,
181,rxn01207_d0_r,control,1.0756780999999997,0.0,0.0475051290632217,0.9039299791210555,,,
182,rxn01208_d0,control,0.0,0.02079801658393366,,,,,
183,rxn01211_d0_f,control,0.83048964,0.03095518747376111,0.1297086877195579,0.9932695795220398,,,
184,rxn01211_d0_r,control,0.0,0.0,0.1147421966382374,0.8786607544338958,,,
185,rxn01213_d0,control,3.3770907,0.0,,,0.0,{'Geranylgeranyldiphosphate_biosynthesis_in_plants'},
186,rxn01249_d0_f,control,0.0,0.0,0.011152222692893,1.2419444205607475,,,
187,rxn01249_d0_r,control,1.06386195,0.0,0.011152222692893,1.2419444205607475,,,
188,rxn01255_d0,control,0.0,0.08428033464535975,0.0,0.0,,,
189,rxn01256_d0,control,0.0,0.08137828581969457,0.0049447986640497,0.3205745647537978,198.5115300720748,{'Tyrosine_and_phenylalanine_metabolism_in_plants'},
190,rxn01257_d0_f,control,0.0,0.0,0.0655935834863381,0.9914661689654778,,,
191,rxn01257_d0_r,control,0.11706393999999998,0.0,0.0655935834863381,0.9914661689654778,,,
192,rxn01258_d0_f,control,0.049542399999999986,0.0,6.949016853170802,2.887258158225872,,,
193,rxn01258_d0_r,control,0.0,0.0,6.949016853170802,2.887258158225872,,,
194,rxn01301_d0_f,control,0.7092114599999999,0.0,0.0,0.0,,,
195,rxn01301_d0_r,control,0.0,0.0,0.0,0.0,,,
196,rxn01302_d0_f,control,0.0,0.0,0.0,0.0,,,
197,rxn01302_d0_r,control,0.89233962,0.02756946384381927,0.0,0.0,,,
198,rxn01332_d0,control,0.29302055,0.08428033464535964,0.0015458429730798,0.4731516983353845,1445.3006147511824,{'Chorismate_biosynthesis_in_plants'},
199,rxn01334_d0_f,control,0.0,0.0,0.0,0.0,,,
200,rxn01334_d0_r,control,1.51387867,1.527191102636194,0.0225514248184393,2.284518603901068,,,
201,rxn01345_d0,control,3.5468276,1.527191102636194,0.0,0.0,623.7763442825394,{'Calvin-Benson-Bassham_cycle_in_plants'},
202,rxn01353_d0_f,control,0.0,0.0,0.011152222692893,1.2419444205607475,,,
203,rxn01353_d0_r,control,1.1948162,0.0,0.011152222692893,1.2419444205607475,,,
204,rxn01361_c0_f,control,0.0,0.013180138416562728,,,,,
205,rxn01361_c0_r,control,1.80214148,0.0,,,,,
206,rxn01362_c0_f,control,0.0,0.0,0.0200055071072429,1.0781133007576478,,,
207,rxn01362_c0_r,control,0.5838884,0.013180138416562728,0.0210756762280723,1.1357855985425167,,,
208,rxn01396_d0_f,control,0.0,0.0,20.16662553337166,1.6970252615978532,,,
209,rxn01396_d0_r,control,0.5020861999999999,0.0,20.16662553337166,1.6970252615978532,,,
210,rxn01434_d0,control,0.0,0.013301057117631992,0.337573818991331,0.0844660010450462,0.0541004883577248,{'Arginine_metabolism_and_urea_cycle_in_plants'},
211,rxn01465_d0_f,control,0.88812935,0.0,0.0169143184527055,1.2460978495509651,,,
212,rxn01465_d0_r,control,0.0,0.013180138416562749,0.01781912837384,1.3127562668044062,,,
213,rxn01476_d0_f,control,0.9308916,0.0,0.0142901487401406,1.2355002312220875,,,
214,rxn01476_d0_r,control,0.0,0.0,0.0142901487401406,1.2355002312220875,,,
215,rxn01486_d0,control,1.069394,0.0,0.0,0.0,1343.189735271265,"{'Ubiquinone_biosynthesis_in_plants', 'Geranylgeranyldiphosphate_biosynthesis_in_plants', 'Plastoquinone_biosynthesis_in_plants', 'Phylloquinone_biosynthesis_in_plants'}",
216,rxn01512_d0_f,control,0.0,0.0,0.011152222692893,1.2419444205607475,,,
217,rxn01512_d0_r,control,1.1948162,0.0,0.011152222692893,1.2419444205607475,,,
218,rxn01539_d0,control,2.6749318,0.0,,,,,
219,rxn01611_c0,control,1.1133269,0.06650528558816055,,,,,
220,rxn01636_d0_f,control,0.0,0.013301057117632091,0.0,0.0,,,
221,rxn01636_d0_r,control,0.762114,0.0,0.0,0.0,,,
222,rxn01637_d0_f,control,0.8644131500000001,0.0,0.0111470844744461,1.2413722133956384,,,
223,rxn01637_d0_r,control,0.0,0.013301057117632116,0.0117493126938321,1.3084381246105694,,,
224,rxn01643_d0_f,control,0.16058074999999994,0.0,0.012220026092608,1.1862757015498844,,,
225,rxn01643_d0_r,control,0.0,0.03917765914648014,0.01416634447126,1.375217213014529,,,
226,rxn01644_d0,control,0.0,0.011608195302660738,0.0009638307623975,0.0415867812311592,91.69687995931623,{'Lysine_and_threonine_metabolism_in_plants'},
227,rxn01652_d0_f,control,0.93281245,0.0,0.0066942163313717,1.051857609342702,,,
228,rxn01652_d0_r,control,0.0,0.0,0.0066942163313717,1.051857609342702,,,
229,rxn01673_d0_f,control,0.0,0.0,0.011152222692893,1.2419444205607475,,,
230,rxn01673_d0_r,control,1.1948162,0.0,0.011152222692893,1.2419444205607475,,,
231,rxn01678_d0_f,control,0.0,0.0,0.011152222692893,1.2419444205607475,,,
232,rxn01678_d0_r,control,1.1948162,0.0,0.011152222692893,1.2419444205607475,,,
233,rxn01739_d0_f,control,0.0,0.08428033464535974,29.494144881770072,1.007789915958557,,,
234,rxn01739_d0_r,control,1.8619316000000001,0.0,21.82188480151301,0.7456352960335185,,,
235,rxn01740_d0_f,control,0.982803,0.0,0.0291799563294967,1.1794814011089938,,,
236,rxn01740_d0_r,control,0.0,0.08428033464535974,0.0394392082743574,1.5941700566236163,,,
237,rxn01807_d0_f,control,0.0,0.0,20.16662553337166,1.6970252615978532,,,
238,rxn01807_d0_r,control,0.5081067000000008,0.0,20.16662553337166,1.6970252615978532,,,
239,rxn01827_d0,control,0.85564315,0.0,0.0,0.0,0.0,"{'Tocopherols_and_tocotrienols_(vitamin_E)_in_plants_and_cyanobacteria', 'Plastoquinone_biosynthesis_in_plants'}",
240,rxn01917_d0_f,control,0.0,0.013301057117632102,0.028922704069165,1.485365184347586,,,
241,rxn01917_d0_r,control,1.0667459,0.0,0.0274402285384431,1.4092306177207752,,,
242,rxn01935_d0_f,control,0.2406739,0.0,,,,,
243,rxn01935_d0_r,control,0.0,0.0,,,,,
244,rxn01974_d0_f,control,0.0,0.01160819530266074,0.0116733201638217,1.299975372274129,,,
245,rxn01974_d0_r,control,0.21151697999999997,0.0,0.0111477384361332,1.241445040498442,,,
246,rxn01975_d0_f,control,0.26732968999999995,0.0,0.0066336299477112,1.0252585545470518,,,
247,rxn01975_d0_r,control,0.0,0.0,0.0066336299477112,1.0252585545470518,,,
248,rxn02159_d0_f,control,0.9619301,0.004594910640636507,0.8740651759347059,1.1448924543870336,,,
249,rxn02159_d0_r,control,0.0,0.0,0.858055763056225,1.1239225581957817,,,
250,rxn02212_d0,control,0.0,0.08428033464535976,0.0180862122741814,0.3599545494704201,39.58453683990432,{'Chorismate_biosynthesis_in_plants'},
251,rxn02213_d0_f,control,0.0,0.08428033464535975,0.0394392082743572,1.5941700566236066,,,
252,rxn02213_d0_r,control,0.982803,0.0,0.0291799563294967,1.1794814011089938,,,
253,rxn02251_d0,control,0.0,0.0,0.0,0.0,1248.9372547833389,"{'Photorespiration_(oxidative_C2_cycle)_in_plants', 'Rubisco_shunt_in_plants', 'Calvin-Benson-Bassham_cycle_in_plants'}",
254,rxn02305_d0_f,control,0.982862,0.0,0.0266142602394294,1.0945689999023736,,,
255,rxn02305_d0_r,control,0.0,0.0,0.0266142602394294,1.0945689999023736,,,
256,rxn02320_d0_f,control,0.15683004999999994,0.0,2.844558674538031,1.1759583906904774,,,
257,rxn02320_d0_r,control,0.0,0.004594910640636552,2.8976318152806626,1.1978991598281468,,,
258,rxn02373_d0,control,0.0,0.011608195302660745,0.0012211769354222,0.02568975193457,36.9538351934708,{'Proline_metabolism_in_plants'},
259,rxn02374_d0,control,0.0,0.011608195302660754,,,,,
260,rxn02380_d0_f,control,0.0,0.0,0.0,0.0,,,
261,rxn02380_d0_r,control,0.13346532999999994,0.0,0.0,0.0,,,
262,rxn02402_d0,control,0.0,0.0,0.0,0.0,0.0223215998732381,"{'Niacin,_NAD_and_NADP_biosynthesis_in_plants'}",
263,rxn02465_d0_f,control,0.62021634,0.0,,,,,
264,rxn02465_d0_r,control,0.0,0.013301057117632114,,,,,
265,rxn02473_d0,control,0.0,0.004594910640636552,4.942448138950495,0.079680281532758,0.0102393276662419,{'Histidine_Biosynthesis_in_plants'},
266,rxn02474_d0_f,control,0.0,0.0,0.0189685635166194,1.3399486689865414,,,
267,rxn02474_d0_r,control,0.93247485,0.0,0.0189685635166194,1.3399486689865414,,,
268,rxn02475_d0,control,4.0123873,0.0,0.0,0.0,187.5764029360543,"{'Riboflavin,_FMN_and_FAD_biosynthesis_in_plants'}",
269,rxn02476_d0_f,control,0.0,0.08428033464535974,0.023627081266239,1.1011084393079127,,,
270,rxn02476_d0_r,control,0.6667066,0.0,0.0174810101345413,0.8146790358856141,,,
271,rxn02484_d0_f,control,0.0,0.0,0.0266142602394294,1.0945689999023736,,,
272,rxn02484_d0_r,control,0.982862,0.0,0.0266142602394294,1.0945689999023736,,,
273,rxn02507_d0,control,0.0,0.0029020488256651803,0.0001938787412349,0.0139354767289455,555.2082765030466,{'Tryptophan_metabolism_in_plants'},
