rxn_ID	Control	FeLim	FeEx	ZnLim	ZnEx
EX_cpd00067_e0_o	350.9836	350.54163	350.3177	351.90317	350.9531
EX_cpd00007_e0_o	58.210773	58.447853	58.130802	58.359444	58.415257
EX_cpd00009_e0_o	317.77176	318.62573	317.73636	319.17627	318.77945
EX_cpd00008_e0_o	377.13934	376.77252	375.9889	377.5659	377.57086
rxn00001_d0_f	25.92688	24.201538	26.692017	25.297607	25.668823
rxn00018_d0	73.67659	73.25129	72.67557	73.50919	72.79491
rxn00048_d0	0	0	0	0	0
rxn00069_d0_f	24.275635	23.969727	24.663513	26.529541	24.955383
rxn00076_d0	0	0	0	0	0
rxn00077_d0	0	0	0	0	0
rxn00086_d0_f	0	0	0.004455566	0	0
rxn00097_d0_f	31.85083	30.700317	33.116577	31.382446	31.738037
rxn00102_d0_f	31.120972	32.176758	31.019531	31.396912	32.069397
rxn00117_d0_f	6.302185	6.1971436	6.0674744	6.0870056	5.944641
rxn00121_d0	20.505066	17.659576	22.062256	21.380295	20.864899
rxn00122_d0_f	19.886108	16.708252	21.498291	20.564697	20.091309
rxn00124_d0	0	0	0	0	0
rxn00148_d0_f	4.6119385	6.1157227	3.763977	5.5942383	5.926697
rxn00151_d0	0	0	0	0	0
rxn00154_d0	1.2367802	0.68083763	1.6493149	1.4755306	0.7294159
rxn00161_d0	0	0	0	0.39594555	0
rxn00175_d0	0.24388242	0.23618855	0.2432478	0.24977718	0.23226812
rxn00179_d0_f	13.385498	13.543701	13.589111	13.45459	14.091553
rxn00187_d0	27.108702	27.108702	27.108702	19.716415	24.955914
rxn00191_d0_f	1.2032471	1.2103271	1.1019287	1.1838989	1.0854492
rxn00192_d0	0	0	0	0	0
rxn00208_d0	0	0	0	0	0
rxn00209_d0	0	0	0	0	0
rxn00237_d0_f	13.564514	13.098755	11.652557	12.069672	11.230225
rxn00248_d0_f	25.876282	23.97049	25.306152	25.784912	25.593811
rxn00260_d0_f	13.891663	13.307251	14.185608	13.562561	12.888367
rxn00272_d0_f	0	0	0.19165039	0.050109863	0
rxn00275_d0_f	0.9571533	0.8852539	0.77941895	2.2874756	0.9295654
rxn00300_d0	0	0	0	0	0
rxn00313_d0	0	0	0	0	0
rxn00333_d0	0	0	0	0	0
rxn00337_d0_f	20.902039	21.763184	20.878235	22.34961	22.525879
rxn00338_d0	0	0	0	0	0
rxn00361_d0	0	0	0	0	0
rxn00391_d0_f	23.642334	24.648682	24.132996	27.71112	26.551208
rxn00392_d0	23.65881	24.550613	24.141838	27.623833	26.523008
rxn00394_d0	0	0	0	0	0
rxn00409_d0_f	5.362854	5.3605957	5.0221252	5.0627747	5.03479
rxn00414_d0	0.6973627	0.5698148	0.7217391	0.65871346	0.60411316
rxn00420_d0_f	5.036194	3.8131104	5.295166	4.45813	4.1574707
rxn00459_d0_f	12.596313	15.269287	13.027771	11.800537	12.11145
rxn00493_d0_f	2.729309	2.6677856	2.7157593	3.0239868	2.7677002
rxn00506_d0	0	0	0	0	0
rxn00527_d0_f	2.3025513	1.8323975	2.0220947	2.3693848	2.131836
rxn00533_d0_f	10.668945	9.99939	10.782227	10.615906	10.085144
rxn00611_d0_f	0.12451172	0	0.51379395	0.41589355	0.60809326
rxn00689_d0	0	0	0	0	0
rxn00692_d0_f	0	0.19854736	0	0	0
rxn00693_d0_f	6.8759766	5.8463135	7.1342773	6.119507	5.597412
rxn00720_d0_f	0	0	0.007568359	0	0
rxn00737_d0	0.20502391	0.18594176	0.16280837	0.121329755	0.12132943
rxn00747_d0_f	36.761597	37.584595	36.225586	35.954956	35.96643
rxn00770_d0	1.6650972	2.6035843	1.6909223	1.4622817	1.5227094
rxn00777_d0_f	23.9104	22.727417	23.933716	23.92041	23.562988
rxn00781_d0_f	0	0	0	0	0
rxn00782_d0_f	0	0	0	0	0
rxn00800_d0_f	11.41217	10.528442	11.299194	10.683411	10.467651
rxn00802_d0_f	6.439514	8.984253	6.555908	8.491699	8.900635
rxn00830_d0_f	0	0	0	0	0
rxn00832_d0_f	0.140625	0	0.48431396	1.2662354	0.51348877
rxn00838_d0	3.9556785	3.528061	3.3348486	3.2621644	3.0016615
rxn00839_d0_f	5.279602	5.220581	4.7687073	4.748932	4.748108
rxn00863_d0_f	4.4089966	4.5653076	4.4158325	3.7526855	3.956665
rxn00899_d0	0	0	0	0	0
rxn00907_d0_f	18.73169	18.36145	18.535522	18.622559	18.351196
rxn00929_d0_f	4.1574707	3.472168	4.0701904	4.251953	3.0268555
rxn00931_d0_f	0.33569336	0.7727051	0.40734863	0.46240234	0.23266602
rxn00947_d0	0	0	0	0	0
rxn00974_d0_f	11.012329	11.503967	11.243164	10.205566	10.935852
rxn00980_d0_f	1.2077026	1.2003784	1.1887207	1.2218018	1.2027588
rxn01000_d0	0	0	0	0	0
rxn01011_d0_f	0.41052246	0.5019531	0.40319824	0.44726562	0.47485352
rxn01018_d0_f	2.6062012	2.74646	2.6325684	2.9588013	2.9468994
rxn01019_d0_f	0.505188	0.16064453	0.41760254	0.6125488	0.056884766
rxn01069_d0_f	0.48327637	0.588501	0.72424316	0.65618896	0.67352295
rxn01100_d0_f	127.00195	127.14404	126.74646	127.44824	126.67566
rxn01101_d0_f	10.109985	9.913086	11.117065	9.469727	10.359009
rxn01102_d0	0	0	0	0	0
rxn01106_d0_f	4.1206665	5.7941895	5.4124146	2.6466064	3.15979
rxn01111_d0	73.18452	73.00807	72.33259	72.759026	72.27108
rxn01115_d0	0	0	0	0	0
rxn01116_d0_f	0	0	0	0	0
rxn01200_d0_f	24.315979	23.989807	24.126953	24.111938	23.733887
rxn01207_d0	0	0	0	0	0
rxn01211_d0_f	8.206299	8.416382	7.9161377	7.8586426	8.088989
rxn01249_d0_f	0	0.005493164	0.24987793	0.009643555	0.15878296
rxn01255_d0	2.960978	2.7529871	2.1768382	2.9625065	2.4229076
rxn01256_d0	0.5755205	1.0057447	0.5033846	0.7185006	0.43534827
rxn01257_d0_f	2.8349	2.5449219	2.8554688	3.8432007	3.020752
rxn01258_d0_f	3.0109863	2.7832031	3.2132568	3.5194244	3.24646
rxn01301_d0_f	5.3710327	5.154541	5.5840454	5.258667	5.2300415
rxn01302_d0_f	1.1272583	0.7546387	0.7637329	0.49719238	0.6253052
rxn01332_d0	2.3439145	3.8682868	1.7297895	2.097839	2.6039963
rxn01334_d0_f	0	0	0	0	0
rxn01345_d0_f	23.907959	24.168335	23.483154	24.99524	23.090942
rxn01353_d0_f	5.279602	5.220581	4.7687073	4.748932	4.748108
rxn01396_d0	0	0	0	0	0
rxn01434_d0	0.31160876	0.4783081	0.33109906	0.4802904	0.55323744
rxn01465_d0_f	4.0845337	3.137329	4.186035	3.168335	2.918457
rxn01476_d0_f	4.0718384	3.8076172	4.085205	4.1879272	4.1242676
rxn01486_d0	0	0	0	0	0
rxn01512_d0_f	5.279602	5.220581	4.7687073	4.748932	4.748108
rxn01539_d0_f	0.71034265	0.7047919	0.69747907	0.69017386	0.69684035
rxn01636_d0_f	2.6798096	2.0170898	2.529358	2.6412354	1.9883423
rxn01637_d0_f	2.1496582	2.7337646	2.3556519	1.7904053	2.8864136
rxn01643_d0_f	12.341797	12.155334	12.367126	12.216858	13.666138
rxn01644_d0	0.2451807	0.2620749	0.2885612	0.29658142	0.3157658
rxn01652_d0_f	2.9799194	2.6200562	2.916748	2.958496	2.394043
rxn01673_d0_f	5.279602	5.220581	4.7687073	4.748932	4.748108
rxn01678_d0_f	5.279602	5.220581	4.7687073	4.748932	4.748108
rxn01739_d0	3.3923094	3.5229518	2.578058	3.4931183	2.5558147
rxn01740_d0_f	0.3371582	0.07458496	0.66900635	0.5322876	0
rxn01807_d0	0	0	0	0	0
rxn01827_d0	0	0	0	0	0
rxn01917_d0_f	9.636719	8.826965	9.488831	10.046509	8.978882
rxn01974_d0_f	0.6098633	0.50372314	0.79211426	0.7294922	0.7788086
rxn01975_d0_f	2.0558472	1.1500244	2.0616455	0	2.13208
rxn02159_d0_f	3.479065	2.5142822	3.4938354	1.532959	1.644165
rxn02212_d0	2.190513	3.1216447	1.5629431	2.0812445	2.2595565
rxn02213_d0	2.4278588	3.0971384	1.7624283	2.396712	2.3335743
rxn02251_d0	0	0	0	0	0
rxn02305_d0	0	0	0	0	0
rxn02320_d0_f	3.2366943	2.2001343	3.2687988	3.6224365	2.6574097
