rxn_ID	Control	FeLim	FeEX	ZnLim	ZnEx
rxn00001_d0_f	0	0	0	0	0
rxn00048_d0	0	0	0	0	0
rxn00069_d0_f	0	0	0	0	0
rxn00076_d0	0	0	0	0	0
rxn00117_d0_f	0	0	0	0	0
rxn00122_d0	0	0	0	0	0
rxn00148_d0_f	0	0	0	0	0
rxn00151_d0	0	0	0	0	0
rxn00191_d0_f	0	0	0	0	0
rxn00192_d0	0	0	0	0	0
rxn00209_d0	0	0	0	0	0
rxn00237_d0_f	0	0	0	0	0
rxn00248_d0_f	0	0	0	0	0
rxn00272_d0_f	0	0	0	0	0
rxn00275_d0_f	0	0	0	0	0
rxn00300_d0	0	0	0	0	0
rxn00333_d0	0	0	0	0	0
rxn00338_d0	0	0	0	0	0
rxn00391_d0_f	0	0	0	0	0
rxn00533_d0	0	0	0	0	0
rxn00692_d0_f	0	0	0	0	0
rxn00737_d0	0	0	0	0	0
rxn00747_d0_f	0	0	0	0	0
rxn00781_d0_f	0	0	0	0	0
rxn00782_d0_f	0	0	0	0	0
rxn00830_d0_f	0	0	0	0	0
rxn00838_d0	0	0	0	0	0
rxn00929_d0_f	0	0	0	0	0
rxn00931_d0_f	0	0	0	0	0
rxn00947_d0	0	0	0	0	0
rxn00980_d0	0	0	0	0	0
rxn01000_d0	0	0	0	0	0
rxn01100_d0_f	0	0	0	0	0
rxn01106_d0_f	0	0	0	0	0
rxn01115_d0_f	0	0	0	0	0
rxn01200_d0_f	0	0	0	0	0
rxn01213_d0	0	0	0	0	0
rxn01255_d0	0	0	0	0	0
rxn01301_d0_f	0	0	0	0	0
rxn01302_d0_f	0	0	0	0	0
rxn01334_d0_f	0	0	0	0	0
rxn01345_d0	0	0	0	0	0
rxn01486_d0	0	0	0	0	0
rxn01644_d0	0	0	0	0	0
rxn01827_d0	0	0	0	0	0
rxn02212_d0	0	0	0	0	0
rxn02251_d0	0	0	0	0	0
rxn02305_d0_f	0	0	0	0	0
rxn02374_d0	0	0	0	0	0
rxn02475_d0	0	0	0	0	0
rxn02476_d0_f	0	0	0	0.020768642	0.020841599
rxn02507_d0	0	0	0	0	0
rxn02928_d0_f	0	0	0	0	0
rxn02929_d0_f	0	0	0	0	0
rxn03080_d0	0	0	0	0	0
rxn03891_d0	0	0	0	0	0
rxn03892_d0	0	0	0	0	0
rxn03909_d0	0	0	0	0	0
rxn03910_d0	0	0	0	0	0
rxn04113_d0	0	0	0	0	0
rxn05023_d0	0	0	0	0	0
rxn05040_d0	0	0	0	0	0
rxn05104_d0	0	0	0	0	0
rxn05105_d0_f	0	0	0	0	0
rxn05106_d0	0	0	0	0	0
rxn05287_d0	0	0	0	0	0
rxn05736_d0	0	0	0	0	0
rxn08352_d0	0	0	0	0	0
rxn08756_d0	0	0	0	0	0
rxn09444_d0	0	0	0	0	0
rxn09449_d0	0	0	0	0	0
rxn09453_d0	0	0	0	0	0
rxn11040_d0_f	0	0	0	0	0
rxn11702_d0	0	0	0	0	0
rxn12282_d0	0	0	0	0	0
rxn14012_d0	0	0	0	0	0
rxn14085_d0	0	0	0	0	0
rxn15022_d0	0	0	0	0	0
rxn15069_d0_f	0	0	0	0	0
rxn15250_d0	0	0	0	0	0
rxn15271_d0_f	0	0	0	0	0
rxn15298_d0_f	0	0	0	0	0
rxn15493_d0_f	0	0	0	0	0
rxn15494_d0_f	0	0	0	0	0
rxn16426_d0	0	0	0	0	0
rxn16427_d0	0	0	0	0	0
rxn16428_d0	0	0	0	0	0
rxn17196_d0	0	0	0	0	0
rxn19071_d0	0	0	0	0	0
rxn19246_d0	0	0	0	0	0
rxn19253_d0	0	0	0	0	0
rxn19544_d0	0	0	0	0	0
rxn19545_d0	0	0	0	0	0
rxn19828_d0_f	0	0	0	0	0
rxn19900_d0	0	0	0	0	0
rxn20643_d0	0	0	0	0	0
rxn23155_d0_f	0	0	0	0	0
rxn23415_d0_f	0	0	0	0	0
rxn23805_d0	0	0	0	0	0
rxn24109_d0	0	0	0	0	0
rxn24310_d0	0	0	0	0	0
rxn24312_d0	0	0	0	0	0
rxn24330_d0_f	0	0	0.001552641	0	0
rxn25661_d0_f	0	0	0	0	0
rxn25762_d0	0	0	0	0	0
rxn27029_d0	0	0	0	0	0
rxn27030_d0	0	0	0	0	0
rxn27259_d0	0	0	0	0	0
rxn27497_d0	0	0	0	0	0
rxn28082_d0_f	0	0	0	0	0
rxn31768_d0	0	0	0	0	0
rxn37266_d0_f	0	0	0	0	0
rxn37324_d0	0	0	0	0	0
rxn37610_d0	0	0	0	0	0
rxn44318_d0	0	0.000124842	0	0	6.64E-05
rxn00917_d0	0	0	0	0	0
rxn00239_d0_f	0	0	0	0	0
rxn01007_d0	0	0	0	0	0
rxn00213_d0_f	0	0	0	0	0
rxn00416_d0	0	0	0	0	0
rxn00710_c0	0	0	0	0	0
rxn00001_d0_r	0	0	0	0	0
rxn00097_d0_r	0	0	0	0	0
rxn00191_d0_r	0	0	0	0	0
rxn00248_d0_r	0	0	0	0	0
rxn00272_d0_r	0	0	0	0	0
rxn00275_d0_r	0	0	0	0	0
rxn00391_d0_r	0	0	0	0	0
rxn00459_d0_r	0	0	0	0	0
rxn00711_d0	0	0	0	0	0
rxn00747_d0_r	0	0	0	0	0
rxn00777_d0_r	0	0	0	0	0
rxn00781_d0_r	0	0	0	0	0
rxn00782_d0_r	0	0	0	0	0
rxn00789_d0	0	0	0	0	0
rxn00790_d0	0	0.000429916	0	0	1.88E-06
rxn00791_d0	0	0	0	0	0
rxn00830_d0_r	0	0	0	0	0
rxn00863_d0_r	0	0.004391909	0	5.40E-05	0.002721429
rxn00929_d0_r	0	0	0	0	0
rxn00931_d0_r	0	0	0	0	0
rxn01101_d0_r	0	0	0	0	0
rxn01111_d0_r	0	0	0	0	0
rxn01115_d0_r	0	0	0	0	0
rxn01116_d0_r	0	0	0	0	0
rxn01208_d0	0	0	0	0	0
rxn01301_d0_r	0	0	0	0	0
rxn01302_d0_r	0	0	0	0	0
rxn01636_d0_r	0	0.001383901	0	0	0
rxn02159_d0_r	0	0.006199718	0	0	0.004213691
rxn02373_d0	0	0	0	0	0
rxn02402_d0	0	0	0	0	0
rxn02832_d0	0	0	0	0	0
rxn02928_d0_r	0	0	0	0	0
rxn02929_d0_r	0	0	0	0	0
rxn02988_d0	0	0	0	0	0
rxn03004_d0_r	0	0	0	0	0
rxn04996_d0	0	0	0	0	0
rxn05105_d0_r	0	0	0	0	0
rxn05324_d0_r	0	0.000859737	0.001652956	0	0.000515103
rxn11040_d0_r	0	0	0	0	0
rxn15021_d0	0	0	0	0	0
rxn15069_d0_r	0	0	0	0	0
rxn15116_d0_r	0	0	0	0	0
rxn15271_d0_r	0	0	0	0	0
rxn15298_d0_r	0	0	0	0	0
rxn15364_d0_r	0	0	0	0	0
rxn15493_d0_r	0	0	0	0	0
rxn15494_d0_r	0	0	0	0	0
rxn19701_d0	0	0	0	0	0
rxn19828_d0_r	0	0	0	0	0
rxn20583_d0_r	0	0	0	0	0
rxn23155_d0_r	0	0	0	0	0
rxn23415_d0_r	0	0	0	0	0
rxn25750_d0_r	0	0	0	0	0
rxn28082_d0_r	0	0	0	0	0
rxn29919_d0_r	0	0	0	0	0
rxn00330_c0	0	0	0	0	0
rxn13360_d0_o	0	0	0	0	0
rxn09839_d0_i	2.64E-06	3.26E-06	0	1.87E-05	9.90E-06
rxn09839_d0_o	2.64E-06	3.26E-06	0	1.87E-05	9.91E-06
rxn01917_d0_r	2.43E-05	0.006239176	2.75E-05	0.002946973	0.003564358
rxn14248_d0_r	5.60E-05	0.000123867	0	1.75E-05	7.61E-05
rxn01637_d0_f	5.61E-05	0	0.000810504	0.001139462	0.000176311
rxn01334_d0_r	9.49E-05	0.000124455	3.12E-05	0	0
rxn03958_d0_r	0.000163913	0.000254989	0.000729919	0.000579715	0.000785828
rxn27070_d0_f	0.000177564	0.000230299	0.00015054	0.000173737	0.000203851
rxn27072_d0_f	0.000177564	0.000230299	0.00015054	0.000173737	0.000203851
rxn27069_d0_f	0.000177565	0.000230299	0.00015054	0.000173738	0.000203851
rxn27071_d0_f	0.000177565	0.000230299	0.000150541	0.000173738	0.000203851
rxn02914_d0_f	0.000180364	0	3.37E-05	0.001767755	0.000540257
rxn02473_d0	0.000258639	0.006973046	6.30E-05	0.001592215	0.006494446
rxn28615_d0_f	0.000270963	0	0.00016129	0	0
rxn04674_d0	0.000282569	0.000270467	0.000281606	0.000288994	0.000283514
rxn08730_d0_i	0.00029436	2.01E-05	0.000210738	0.000267179	0.000108465
rxn27073_d0_r	0.000354839	0.000460025	0.000300324	0.000347038	0.000407356
rxn01476_d0_r	0.000358343	0.000426888	0.000272512	0.000164986	0.00039959
rxn28615_d0_r	0.000489354	0	0.000493765	0.000401616	0
rxn13995_d0_r	0.00053388	0.000683135	0.000454337	0.00051991	0.000620815
rxn14059_d0_r	0.00053388	0.000683135	0.000454337	0.00051991	0.000620815
rxn14156_d0_r	0.00053388	0.000683135	0.000454337	0.000519908	0.000620815
rxn14278_d0_r	0.00053388	0.000683135	0.000454337	0.000519908	0.000620815
rxn00839_d0_f	0.000583887	0	0.000536501	0.000603437	0.00030756
rxn01353_d0_f	0.000583887	0	0.000536501	0.000603437	0.00030756
rxn01512_d0_f	0.000583887	0	0.000536501	0.000603437	0.00030756
rxn01673_d0_f	0.000583887	0	0.000536501	0.000603437	0.00030756
rxn01678_d0_f	0.000583887	0	0.000536501	0.000603437	0.00030756
rxn27070_d0_r	0.00061306	0.000623115	0.000646328	0.000619813	0.000619378
rxn27072_d0_r	0.00061306	0.000623115	0.000646328	0.000619813	0.000619378
rxn27069_d0_r	0.00061306	0.000623115	0.000646328	0.000619813	0.000619378
rxn27071_d0_r	0.00061306	0.000623115	0.000646328	0.000619813	0.000619378
rxn00611_d0_f	0.000790954	0	0.000847816	0.001526833	0.001052618
rxn03175_d0_r	0.000861645	0	0.000203371	0.000171781	0
rxn14248_d0_f	0.000864102	0.000788405	0.000895577	0.000931878	0.000817675
rxn28487_d0_r	0.001069665	0.001638413	0.00199014	0.001452804	0.001478672
rxn25641_d0_f	0.00107801	0.001605988	0.001642227	0.001213551	0.001219153
rxn27073_d0_f	0.001225744	0.001245917	0.001291553	0.001238966	0.001238324
rxn02320_d0_f	0.001445115	0.002567053	0.001600146	0.001472831	0.003030896
rxn25641_d0_r	0.001452327	0.000638247	0.000856519	0.001335979	0.001309037
rxn05024_d0_f	0.001525164	0	0.002574444	0.002390742	0.001683354
rxn00154_c0	0.001579344	0.001415983	0.001165897	0.001539201	0.001493067
rxn09118_d0_i	0.001586556	0.001344909	0.001654943	0.001623979	0.001472541
rxn15116_d0_f	0.001606464	0.001396418	0.001628876	0.001645565	0.001729012
rxn14183_d0	0.001619712	0.001329767	0.001800303	0.001833035	0.001486426
rxn11703_d0	0.001670713	0.001597441	0.001932809	0.00160043	0.001609188
rxn00495_c0	0.00167349	0.002070576	0.001703888	0.00140965	0.001734734
rxn02465_d0_f	0.001697906	0.001145576	0.001681988	0.001759716	0.001270188
rxn02789_d0_f	0.001743913	0.001768112	0.002132654	0.001587391	0.002655029
rxn13995_d0_f	0.001840356	0.001861757	0.001941377	0.001858111	0.001867226
rxn14059_d0_f	0.001840356	0.001861757	0.001941377	0.001858111	0.001867226
rxn14156_d0_f	0.001840356	0.001861757	0.001941377	0.00185811	0.001867226
rxn14278_d0_f	0.001840356	0.001861757	0.001941377	0.00185811	0.001867226
rxn01256_d0	0.001916677	0.002308667	0.001744032	0.001993537	0.002497524
rxn27709_d0	0.001953407	0.001654095	0.002180333	0.00164619	0.001232944
rxn29733_d0_i	0.00204237	0.001185856	0.001625561	0.001959156	0.001402844
rxn03062_d0_r	0.002061844	0.002241373	0.003237546	0.002110958	0.003203571
rxn09118_d0_o	0.002162671	0.00242222	0.002143618	0.002138695	0.002311999
rxn08730_c0_i	0.002215598	0.003294264	0.002419773	0.002409558	0.003001669
rxn01116_d0_f	0.002250671	0.003390074	0.002034307	0.002549291	0.002382159
rxn01332_d0	0.002283573	0.002546191	0.00131464	0.002289742	0.002227098
rxn17469_d0_r	0.002491474	0.00225246	0.003142059	0.003411114	0.002129316
rxn00493_d0_f	0.002530575	0.001542449	0.002842426	0.002423525	0.001914024
rxn14102_d0	0.00261318	0.002355861	0.002976109	0.002677114	0.002493513
rxn14205_d0	0.00261318	0.002355861	0.002976109	0.002677114	0.002493513
rxn14308_d0	0.00261318	0.002355861	0.002976109	0.002677114	0.002493513
rxn14347_d0	0.00261318	0.002355861	0.002976109	0.002677114	0.002493513
rxn00313_d0	0.002722003	0.003449	0.002768483	0.002773382	0.003105175
rxn00527_d0_f	0.002796888	0.002352953	0.002880216	0.002540469	0.002355933
rxn03958_d0_f	0.002805352	0.002805591	0.003139257	0.003170848	0.003219128
rxn26013_d0	0.003103748	0.003127392	0.003025769	0.002771285	0.003114112
rxn01211_d0_r	0.003143787	0.002617121	0.002391219	0.003611684	0.003569961
rxn28083_d0_r	0.003196359	0.002578259	0.003275275	0	0.002672672
rxn00179_d0_f	0.003531814	0.007189274	0.003018498	0.003369212	0.006899834
rxn00832_d0	0.003689818	0.004945263	0.003954433	0.004852019	0.005259454
rxn05350_d0_r	0.00374794	0.002050281	0.005498111	0.003930867	0.00280714
rxn00409_d0_f	0.003877401	0	0.003833354	0.003832102	0.00372541
rxn37266_d0_r	0.00431633	0.004379273	0.00457716	0.004259825	0.00481689
rxn19905_d0	0.004339427	0.004373804	0.003638655	0.004593596	0.003767371
rxn26037_d0_r	0.004398346	0.004354119	0.00409627	0.005138338	0.004689455
rxn00527_d0_r	0.004437685	0.004281282	0.004373431	0.004279017	0.004317164
rxn00493_d0_r	0.004457951	0.004100323	0.004572392	0.004480958	0.004321218
rxn37651_d0_f	0.004511476	0.004233003	0.004511595	0.004024863	0.004251838
rxn37768_d0_r	0.00463231	0.004581412	0.004524777	0.004786987	0.004659963
rxn25661_d0_r	0.004646421	0.004987001	0.005145073	0.005446553	0.004989982
rxn33186_d0_i	0.004650604	0.00413949	0.004687741	0.004496269	0.004263212
rxn00834_d0_r	0.004666328	0.004621625	0.004910111	0.003539085	0.003390074
rxn37651_d0_r	0.0049721	0.005187631	0.004880905	0.005460143	0.005131364
rxn15280_d0_f	0.005113721	0.006769091	0.005092979	0.005161881	0.005691469
rxn28083_d0_f	0.005131245	0.004947782	0.005100012	0.001253605	0.005012393
rxn03135_d0	0.005160373	0.007762056	0.005133156	0.005463841	0.007667605
rxn_cpd00103_c0_o	0.005178846	0.003911526	0.005089112	0.005458001	0.00488722
rxn00611_d0_r	0.005257249	0.004956245	0.005374908	0.005760968	0.005804777
rxn00392_d0_f	0.00548569	0.005310267	0.005553485	0.005519876	0.005496495
rxn37768_d0_f	0.005670939	0.005721175	0.005778571	0.005591322	0.005741717
rxn29919_d0_f	0.005741358	0.006211996	0.005068541	0.005658627	0.00560689
rxn00154_d0	0.005998612	0.00413084	0.010134935	0.00663662	0.005247831
rxn01069_d0	0.00602369	0.006355211	0.006543241	0.006074034	0.006931193
rxn02305_d0_r	0.006090462	0.00568223	0.006072521	0.005974531	0.005737662
rxn02789_d0_r	0.006141782	0.006231189	0.006535173	0.006021738	0.007146299
